num_employees,num_tasks,num_skills,total_required_workload,total_available_capacity,capacity_ratio,avg_candidates_per_task,min_candidates_per_task,fraction_single_candidate_tasks,fraction_zero_candidate_tasks,is_feasible,score,runtime_ms,unassigned_tasks,mode
5,10,5,31,186,0.1666666666666666,3.1,2,0.0,0.0,1,0hard/-135soft,30210,0,easy
5,10,5,33,171,0.1929824561403508,3.4,0,0.0,0.1,0,-1000hard/-159soft,30236,0,easy
5,10,5,36,179,0.2011173184357542,3.0,1,0.1,0.0,1,0hard/-200soft,30270,0,easy
5,10,5,29,166,0.1746987951807229,2.7,2,0.0,0.0,1,0hard/-131soft,30258,0,easy
5,10,5,27,179,0.1508379888268156,3.3,2,0.0,0.0,1,0hard/-101soft,30250,0,easy
5,10,5,33,169,0.1952662721893491,2.9,2,0.0,0.0,1,0hard/-157soft,30236,0,easy
5,10,5,24,186,0.1290322580645161,3.5,3,0.0,0.0,1,0hard/-56soft,30237,0,easy
5,10,5,28,169,0.165680473372781,2.5,2,0.0,0.0,1,0hard/-120soft,30200,0,easy
5,10,5,37,231,0.1601731601731601,2.4,1,0.2,0.0,1,0hard/-231soft,30195,0,easy
5,10,5,37,201,0.1840796019900497,3.1,2,0.0,0.0,1,0hard/-237soft,30215,0,easy
5,10,5,30,208,0.1442307692307692,2.7,1,0.3,0.0,1,0hard/-132soft,30204,0,easy
5,10,5,34,146,0.2328767123287671,2.6,2,0.0,0.0,1,0hard/-176soft,30219,0,easy
5,10,5,26,192,0.1354166666666666,3.9,0,0.0,0.1,0,-1000hard/-88soft,30203,0,easy
5,10,5,34,204,0.1666666666666666,3.1,2,0.0,0.0,1,0hard/-190soft,30200,0,easy
5,10,5,28,190,0.1473684210526315,3.3,2,0.0,0.0,1,0hard/-84soft,30259,0,easy
5,10,5,28,190,0.1473684210526315,2.9,2,0.0,0.0,1,0hard/-102soft,30196,0,easy
5,10,5,29,173,0.1676300578034682,3.2,3,0.0,0.0,1,0hard/-107soft,30242,0,easy
5,10,5,30,159,0.1886792452830188,2.7,1,0.2,0.0,1,0hard/-128soft,30227,0,easy
5,10,5,28,179,0.1564245810055866,3.1,1,0.2,0.0,1,0hard/-98soft,30191,0,easy
5,10,5,37,180,0.2055555555555555,3.2,2,0.0,0.0,1,0hard/-223soft,30194,0,easy
5,10,5,30,199,0.1507537688442211,3.9,3,0.0,0.0,1,0hard/-110soft,30218,0,easy
5,10,5,38,185,0.2054054054054054,2.9,1,0.2,0.0,1,0hard/-250soft,30191,0,easy
5,10,5,27,176,0.1534090909090909,2.9,2,0.0,0.0,1,0hard/-83soft,30235,0,easy
5,10,5,35,175,0.2,3.1,2,0.0,0.0,1,0hard/-187soft,30264,0,easy
5,10,5,23,191,0.1204188481675392,3.0,2,0.0,0.0,1,0hard/-33soft,30217,0,easy
5,10,5,33,177,0.1864406779661017,2.6,2,0.0,0.0,1,0hard/-161soft,30219,0,easy
5,10,5,34,167,0.2035928143712574,3.7,1,0.1,0.0,1,0hard/-162soft,30213,0,easy
5,10,5,35,206,0.1699029126213592,2.5,2,0.0,0.0,1,0hard/-203soft,30214,0,easy
5,10,5,32,197,0.1624365482233502,2.8,2,0.0,0.0,1,0hard/-158soft,30263,0,easy
5,10,5,23,184,0.125,3.8,3,0.0,0.0,1,0hard/-47soft,30199,0,easy
5,10,5,30,197,0.1522842639593908,3.1,0,0.2,0.1,0,-1000hard/-130soft,30201,0,easy
5,10,5,32,185,0.1729729729729729,2.8,2,0.0,0.0,1,0hard/-142soft,30215,0,easy
5,10,5,31,172,0.1802325581395348,2.4,1,0.4,0.0,1,0hard/-171soft,30262,0,easy
5,10,4,32,187,0.1711229946524064,2.8,2,0.0,0.0,1,0hard/-156soft,30230,0,easy
5,10,5,34,197,0.1725888324873096,2.8,1,0.3,0.0,1,0hard/-192soft,30205,0,easy
5,10,5,35,194,0.1804123711340206,2.3,1,0.5,0.0,1,0hard/-333soft,30266,0,easy
5,10,5,29,179,0.1620111731843575,3.4,2,0.0,0.0,1,0hard/-109soft,30198,0,easy
5,10,5,28,193,0.1450777202072538,3.5,3,0.0,0.0,1,0hard/-126soft,30202,0,easy
5,10,5,27,171,0.1578947368421052,3.2,2,0.0,0.0,1,0hard/-87soft,30219,0,easy
5,10,5,34,213,0.1596244131455399,2.5,2,0.0,0.0,1,0hard/-170soft,30207,0,easy
5,10,5,27,220,0.1227272727272727,3.5,2,0.0,0.0,1,0hard/-85soft,30211,0,easy
5,10,5,29,192,0.1510416666666666,3.3,3,0.0,0.0,1,0hard/-105soft,30207,0,easy
5,10,5,27,197,0.1370558375634517,2.7,2,0.0,0.0,1,0hard/-91soft,30220,0,easy
5,10,5,30,189,0.1587301587301587,1.8,0,0.3,0.1,0,-500hard/-121soft,30212,1,easy
5,10,5,35,207,0.1690821256038647,4.0,3,0.0,0.0,1,0hard/-197soft,30215,0,easy
5,10,5,31,192,0.1614583333333333,4.0,1,0.1,0.0,1,0hard/-127soft,30216,0,easy
5,10,5,26,189,0.1375661375661375,2.1,1,0.4,0.0,1,0hard/-100soft,30214,0,easy
5,10,5,32,198,0.1616161616161616,2.4,2,0.0,0.0,1,0hard/-202soft,30215,0,easy
5,10,5,35,198,0.1767676767676767,3.5,1,0.1,0.0,1,0hard/-185soft,30198,0,easy
5,10,5,26,156,0.1666666666666666,4.0,2,0.0,0.0,1,0hard/-72soft,30218,0,easy
5,10,5,27,202,0.1336633663366336,2.0,0,0.2,0.1,0,-1000hard/-123soft,30218,0,easy
5,10,5,28,170,0.1647058823529411,2.8,2,0.0,0.0,1,0hard/-96soft,30201,0,easy
5,10,5,29,192,0.1510416666666666,2.5,1,0.1,0.0,1,0hard/-95soft,30215,0,easy
5,10,5,26,180,0.1444444444444444,3.6,3,0.0,0.0,1,0hard/-64soft,30202,0,easy
5,10,5,39,205,0.1902439024390244,3.3,2,0.0,0.0,1,0hard/-263soft,30203,0,easy
5,10,5,25,203,0.1231527093596059,3.3,2,0.0,0.0,1,0hard/-69soft,30267,0,easy
5,10,5,26,201,0.1293532338308457,2.9,0,0.0,0.1,0,-1000hard/-80soft,30220,0,easy
5,10,5,28,197,0.1421319796954314,3.0,2,0.0,0.0,1,0hard/-90soft,30272,0,easy
5,10,5,36,161,0.2236024844720497,3.3,0,0.0,0.1,0,-1000hard/-212soft,30254,0,easy
5,10,5,33,191,0.1727748691099476,3.0,1,0.2,0.0,1,0hard/-149soft,30255,0,easy
5,10,5,22,183,0.1202185792349726,2.3,2,0.0,0.0,1,0hard/-68soft,30275,0,easy
5,10,5,26,214,0.1214953271028037,3.5,1,0.1,0.0,1,0hard/-78soft,30251,0,easy
5,10,5,24,205,0.1170731707317073,2.5,2,0.0,0.0,1,0hard/-38soft,30251,0,easy
5,10,5,25,173,0.1445086705202312,3.2,3,0.0,0.0,1,0hard/-75soft,30282,0,easy
5,10,5,34,177,0.192090395480226,2.6,2,0.0,0.0,1,0hard/-176soft,30232,0,easy
5,10,5,31,196,0.1581632653061224,3.0,2,0.0,0.0,1,0hard/-133soft,30250,0,easy
5,10,5,33,198,0.1666666666666666,3.2,0,0.0,0.1,0,-1000hard/-155soft,30224,0,easy
5,10,5,26,228,0.1140350877192982,2.7,1,0.5,0.0,1,0hard/-248soft,30293,0,easy
5,10,5,28,189,0.1481481481481481,3.8,2,0.0,0.0,1,0hard/-88soft,30240,0,easy
5,10,5,33,177,0.1864406779661017,2.8,2,0.0,0.0,1,0hard/-185soft,30214,0,easy
5,10,5,32,190,0.1684210526315789,2.9,2,0.0,0.0,1,0hard/-172soft,30220,0,easy
5,10,4,40,220,0.1818181818181818,3.8,3,0.0,0.0,1,0hard/-282soft,30261,0,easy
5,10,5,28,198,0.1414141414141414,2.6,2,0.0,0.0,1,0hard/-94soft,30244,0,easy
5,10,5,27,185,0.1459459459459459,3.3,3,0.0,0.0,1,0hard/-97soft,30293,0,easy
5,10,5,31,159,0.1949685534591195,2.4,2,0.0,0.0,1,0hard/-175soft,30198,0,easy
5,10,5,23,178,0.1292134831460674,2.0,1,0.3,0.0,1,0hard/-119soft,30197,0,easy
5,10,5,40,207,0.1932367149758454,3.2,2,0.0,0.0,1,0hard/-254soft,30204,0,easy
5,10,5,30,183,0.1639344262295081,3.2,2,0.0,0.0,1,0hard/-130soft,30229,0,easy
5,10,5,30,221,0.1357466063348416,3.5,2,0.0,0.0,1,0hard/-118soft,30208,0,easy
5,10,5,26,202,0.1287128712871287,3.0,0,0.0,0.1,0,-1000hard/-78soft,30199,0,easy
5,10,5,28,173,0.1618497109826589,2.3,1,0.3,0.0,1,0hard/-124soft,30220,0,easy
5,10,5,26,188,0.1382978723404255,3.2,2,0.0,0.0,1,0hard/-82soft,30198,0,easy
5,10,5,33,190,0.1736842105263158,3.3,1,0.2,0.0,1,0hard/-151soft,30204,0,easy
5,10,5,33,180,0.1833333333333333,3.2,2,0.0,0.0,1,0hard/-157soft,30197,0,easy
5,10,5,29,197,0.1472081218274111,2.5,0,0.0,0.1,0,-1000hard/-101soft,30202,0,easy
5,10,5,17,184,0.092391304347826,3.4,3,0.0,0.0,1,0hard/-1soft,30198,0,easy
5,10,5,29,192,0.1510416666666666,2.9,1,0.2,0.0,1,0hard/-111soft,30207,0,easy
5,10,5,25,212,0.1179245283018868,2.4,0,0.3,0.1,0,-1000hard/-93soft,30214,0,easy
5,10,5,28,154,0.1818181818181818,3.2,2,0.0,0.0,1,0hard/-98soft,30209,0,easy
5,10,5,27,181,0.149171270718232,3.2,1,0.1,0.0,1,0hard/-85soft,30213,0,easy
5,10,5,35,176,0.1988636363636363,2.0,1,0.4,0.0,1,0hard/-213soft,30285,0,easy
5,10,5,29,191,0.1518324607329843,3.0,1,0.2,0.0,1,0hard/-109soft,30387,0,easy
5,10,5,23,176,0.1306818181818181,2.7,1,0.3,0.0,1,0hard/-57soft,30238,0,easy
5,10,4,33,176,0.1875,3.1,1,0.2,0.0,1,0hard/-157soft,30262,0,easy
5,10,5,36,200,0.18,3.2,2,0.0,0.0,1,0hard/-190soft,30263,0,easy
5,10,5,21,207,0.1014492753623188,3.5,2,0.0,0.0,1,0hard/-27soft,30302,0,easy
5,10,5,31,148,0.2094594594594594,3.3,2,0.0,0.0,1,0hard/-129soft,30230,0,easy
5,10,5,27,176,0.1534090909090909,2.8,1,0.4,0.0,1,0hard/-123soft,30255,0,easy
5,10,5,35,145,0.2413793103448276,3.8,2,0.0,0.0,1,0hard/-181soft,30220,0,easy
5,10,5,24,174,0.1379310344827586,4.4,4,0.0,0.0,1,0hard/-52soft,30218,0,easy
5,10,5,27,193,0.1398963730569948,3.3,3,0.0,0.0,1,0hard/-83soft,30218,0,easy
5,10,5,27,197,0.1370558375634517,2.8,1,0.3,0.0,1,0hard/-91soft,30264,0,easy
5,10,5,29,207,0.1400966183574879,3.3,1,0.2,0.0,1,0hard/-101soft,30245,0,easy
5,10,5,28,203,0.1379310344827586,2.7,2,0.0,0.0,1,0hard/-92soft,30207,0,easy
5,10,5,26,204,0.1274509803921568,3.4,0,0.0,0.1,0,-500hard/-37soft,30196,1,easy
5,10,5,32,190,0.1684210526315789,3.3,1,0.1,0.0,1,0hard/-144soft,30199,0,easy
5,10,5,23,182,0.1263736263736263,2.8,2,0.0,0.0,1,0hard/-67soft,30235,0,easy
5,10,5,23,185,0.1243243243243243,2.9,1,0.3,0.0,1,0hard/-77soft,30203,0,easy
5,10,5,26,192,0.1354166666666666,2.5,0,0.0,0.1,0,-1000hard/-66soft,30233,0,easy
5,10,5,32,184,0.1739130434782608,3.2,2,0.0,0.0,1,0hard/-144soft,30197,0,easy
5,10,5,27,189,0.1428571428571428,2.3,2,0.0,0.0,1,0hard/-107soft,30220,0,easy
5,10,5,33,196,0.1683673469387755,2.4,2,0.0,0.0,1,0hard/-213soft,30212,0,easy
5,10,5,22,180,0.1222222222222222,2.2,0,0.2,0.1,0,-1000hard/-36soft,30197,0,easy
5,10,5,27,201,0.1343283582089552,2.6,0,0.0,0.1,0,-1000hard/-91soft,30195,0,easy
5,10,5,33,186,0.1774193548387097,2.9,2,0.0,0.0,1,0hard/-159soft,30196,0,easy
5,10,5,28,208,0.1346153846153846,3.3,3,0.0,0.0,1,0hard/-102soft,30215,0,easy
5,10,5,19,179,0.106145251396648,3.0,2,0.0,0.0,1,0hard/-13soft,30221,0,easy
5,10,5,30,163,0.1840490797546012,3.6,2,0.0,0.0,1,0hard/-132soft,30205,0,easy
5,10,5,30,164,0.1829268292682926,3.3,3,0.0,0.0,1,0hard/-124soft,30200,0,easy
5,10,5,35,194,0.1804123711340206,3.0,1,0.3,0.0,1,0hard/-223soft,30208,0,easy
5,10,5,37,195,0.1897435897435897,2.6,2,0.0,0.0,1,0hard/-241soft,30232,0,easy
5,10,5,32,189,0.1693121693121693,2.6,1,0.4,0.0,1,0hard/-172soft,30243,0,easy
5,10,4,25,175,0.1428571428571428,3.9,2,0.0,0.0,1,0hard/-85soft,30208,0,easy
5,10,5,25,194,0.1288659793814432,2.9,2,0.0,0.0,1,0hard/-57soft,30231,0,easy
5,10,5,28,206,0.1359223300970873,2.7,1,0.1,0.0,1,0hard/-94soft,30225,0,easy
5,10,5,29,184,0.1576086956521739,2.8,0,0.1,0.1,0,-1000hard/-95soft,30207,0,easy
5,10,5,24,211,0.1137440758293838,2.6,1,0.4,0.0,1,0hard/-82soft,30208,0,easy
5,10,5,32,198,0.1616161616161616,2.6,2,0.0,0.0,1,0hard/-192soft,30208,0,easy
5,10,5,31,196,0.1581632653061224,2.9,2,0.0,0.0,1,0hard/-133soft,30201,0,easy
5,10,5,38,189,0.201058201058201,3.7,3,0.0,0.0,1,0hard/-234soft,30216,0,easy
5,10,5,33,183,0.180327868852459,3.9,3,0.0,0.0,1,0hard/-157soft,30195,0,easy
5,10,5,26,178,0.146067415730337,2.9,2,0.0,0.0,1,0hard/-78soft,30198,0,easy
5,10,5,31,226,0.1371681415929203,2.8,1,0.2,0.0,1,0hard/-143soft,30211,0,easy
5,10,5,35,165,0.2121212121212121,3.5,2,0.0,0.0,1,0hard/-187soft,30203,0,easy
5,10,4,37,196,0.1887755102040816,3.2,0,0.0,0.1,0,-500hard/-158soft,30244,1,easy
5,10,5,33,165,0.2,2.0,0,0.4,0.1,0,-1000hard/-233soft,30254,0,easy
5,10,5,30,194,0.1546391752577319,3.3,3,0.0,0.0,1,0hard/-116soft,30229,0,easy
5,10,5,27,192,0.140625,3.1,3,0.0,0.0,1,0hard/-95soft,30274,0,easy
5,10,5,36,175,0.2057142857142857,2.4,2,0.0,0.0,1,0hard/-210soft,30255,0,easy
5,10,4,35,180,0.1944444444444444,4.1,4,0.0,0.0,1,0hard/-189soft,30307,0,easy
5,10,5,26,192,0.1354166666666666,3.4,2,0.0,0.0,1,0hard/-86soft,30237,0,easy
5,10,5,32,215,0.1488372093023255,3.4,2,0.0,0.0,1,0hard/-150soft,30194,0,easy
5,10,5,24,199,0.1206030150753768,3.7,2,0.0,0.0,1,0hard/-58soft,30198,0,easy
5,10,5,31,196,0.1581632653061224,2.7,0,0.0,0.1,0,-500hard/-108soft,30207,1,easy
5,10,5,28,185,0.1513513513513513,3.2,3,0.0,0.0,1,0hard/-100soft,30216,0,easy
5,10,5,30,159,0.1886792452830188,2.7,2,0.0,0.0,1,0hard/-168soft,30206,0,easy
5,10,5,29,184,0.1576086956521739,3.3,2,0.0,0.0,1,0hard/-95soft,30331,0,easy
5,10,5,27,212,0.1273584905660377,3.0,2,0.0,0.0,1,0hard/-107soft,30225,0,easy
5,10,5,29,196,0.1479591836734693,3.3,1,0.1,0.0,1,0hard/-123soft,30273,0,easy
5,10,5,35,198,0.1767676767676767,2.7,1,0.1,0.0,1,0hard/-251soft,30268,0,easy
5,10,5,33,152,0.2171052631578947,3.5,2,0.0,0.0,1,0hard/-157soft,30201,0,easy
5,10,5,31,181,0.1712707182320442,3.5,0,0.0,0.1,0,-1000hard/-137soft,30198,0,easy
5,10,5,36,204,0.1764705882352941,2.4,1,0.3,0.0,1,0hard/-314soft,30233,0,easy
5,10,5,27,175,0.1542857142857142,2.7,0,0.1,0.1,0,-1000hard/-69soft,30191,0,easy
5,10,5,28,181,0.154696132596685,3.8,1,0.1,0.0,1,0hard/-96soft,30200,0,easy
5,10,5,29,194,0.1494845360824742,2.2,1,0.3,0.0,1,0hard/-155soft,30215,0,easy
5,10,5,28,178,0.1573033707865168,2.0,0,0.1,0.1,0,-1000hard/-98soft,30188,0,easy
5,10,5,34,178,0.1910112359550561,2.8,2,0.0,0.0,1,0hard/-184soft,30192,0,easy
5,10,5,30,203,0.1477832512315271,2.0,1,0.1,0.0,1,0hard/-152soft,30218,0,easy
5,10,4,32,211,0.1516587677725118,3.4,3,0.0,0.0,1,0hard/-150soft,30205,0,easy
5,10,5,29,171,0.1695906432748538,3.0,0,0.3,0.1,0,-1000hard/-157soft,30188,0,easy
5,10,5,19,179,0.106145251396648,3.1,2,0.0,0.0,1,0hard/-9soft,30193,0,easy
5,10,5,24,192,0.125,3.5,0,0.0,0.1,0,-1000hard/-52soft,30203,0,easy
5,10,5,27,191,0.1413612565445026,4.4,3,0.0,0.0,1,0hard/-83soft,30193,0,easy
5,10,5,33,191,0.1727748691099476,2.9,2,0.0,0.0,1,0hard/-163soft,30226,0,easy
5,10,5,23,196,0.1173469387755102,3.3,2,0.0,0.0,1,0hard/-41soft,30200,0,easy
5,10,5,30,195,0.1538461538461538,3.0,1,0.3,0.0,1,0hard/-142soft,30246,0,easy
5,10,5,23,172,0.1337209302325581,3.1,2,0.0,0.0,1,0hard/-43soft,30209,0,easy
5,10,5,29,207,0.1400966183574879,1.9,1,0.5,0.0,1,0hard/-177soft,30238,0,easy
5,10,5,25,164,0.1524390243902439,2.6,2,0.0,0.0,1,0hard/-69soft,30246,0,easy
5,10,4,22,192,0.1145833333333333,3.3,0,0.0,0.1,0,-1000hard/-30soft,30303,0,easy
5,10,5,35,187,0.1871657754010695,3.3,1,0.3,0.0,1,0hard/-229soft,30198,0,easy
5,10,5,39,177,0.2203389830508474,2.4,0,0.4,0.1,0,-1000hard/-263soft,30263,0,easy
5,10,5,36,213,0.1690140845070422,2.2,0,0.0,0.1,0,-1000hard/-250soft,30212,0,easy
5,10,5,30,168,0.1785714285714285,3.4,2,0.0,0.0,1,0hard/-126soft,30235,0,easy
5,10,5,39,156,0.25,2.2,1,0.2,0.0,1,0hard/-253soft,30201,0,easy
5,10,5,34,168,0.2023809523809523,3.6,0,0.0,0.1,0,-1000hard/-154soft,30256,0,easy
5,10,5,27,196,0.1377551020408163,2.2,2,0.0,0.0,1,0hard/-117soft,30237,0,easy
5,10,4,25,174,0.1436781609195402,3.5,3,0.0,0.0,1,0hard/-87soft,30195,0,easy
5,10,5,31,215,0.1441860465116279,3.4,1,0.3,0.0,1,0hard/-189soft,30217,0,easy
5,10,5,29,171,0.1695906432748538,3.1,0,0.0,0.1,0,-1000hard/-103soft,30198,0,easy
5,10,5,25,205,0.1219512195121951,2.5,2,0.0,0.0,1,0hard/-57soft,30283,0,easy
5,10,5,28,176,0.1590909090909091,3.3,0,0.1,0.1,0,-1000hard/-94soft,30213,0,easy
5,10,5,24,163,0.147239263803681,3.3,2,0.0,0.0,1,0hard/-60soft,30202,0,easy
5,10,5,32,177,0.1807909604519774,2.9,2,0.0,0.0,1,0hard/-160soft,30200,0,easy
5,10,5,31,212,0.1462264150943396,2.0,0,0.2,0.1,0,-1000hard/-143soft,30202,0,easy
5,10,5,30,196,0.1530612244897959,3.2,3,0.0,0.0,1,0hard/-142soft,30204,0,easy
5,10,5,25,195,0.1282051282051282,3.0,1,0.3,0.0,1,0hard/-103soft,30222,0,easy
5,10,5,33,208,0.1586538461538461,3.4,2,0.0,0.0,1,0hard/-139soft,30199,0,easy
5,10,5,25,185,0.1351351351351351,3.2,2,0.0,0.0,1,0hard/-51soft,30269,0,easy
5,10,5,39,191,0.2041884816753926,2.7,1,0.4,0.0,1,0hard/-281soft,30275,0,easy
5,10,5,32,196,0.1632653061224489,2.7,0,0.0,0.1,0,-500hard/-125soft,30194,1,easy
5,10,5,35,203,0.1724137931034483,3.3,2,0.0,0.0,1,0hard/-177soft,30239,0,easy
5,10,5,32,230,0.1391304347826087,3.6,2,0.0,0.0,1,0hard/-136soft,30195,0,easy
5,10,5,28,228,0.1228070175438596,3.2,1,0.2,0.0,1,0hard/-86soft,30195,0,easy
5,10,5,34,191,0.1780104712041884,2.6,0,0.0,0.1,0,-1000hard/-190soft,30196,0,easy
5,10,5,31,155,0.2,2.1,1,0.3,0.0,1,0hard/-197soft,30197,0,easy
5,10,5,23,185,0.1243243243243243,3.2,3,0.0,0.0,1,0hard/-41soft,30226,0,easy
5,10,5,24,178,0.1348314606741573,3.6,3,0.0,0.0,1,0hard/-62soft,30225,0,easy
5,10,4,29,205,0.1414634146341463,3.4,3,0.0,0.0,1,0hard/-107soft,30266,0,easy
5,10,5,31,176,0.1761363636363636,3.7,2,0.0,0.0,1,0hard/-135soft,30310,0,easy
5,10,5,29,189,0.1534391534391534,3.0,2,0.0,0.0,1,0hard/-111soft,30194,0,easy
5,10,5,28,168,0.1666666666666666,2.7,2,0.0,0.0,1,0hard/-96soft,30191,0,easy
5,10,5,37,172,0.2151162790697674,3.3,0,0.0,0.1,0,-1000hard/-213soft,30196,0,easy
5,10,5,23,220,0.1045454545454545,3.5,2,0.0,0.0,1,0hard/-53soft,30193,0,easy
5,10,5,34,199,0.1708542713567839,2.7,1,0.3,0.0,1,0hard/-184soft,30215,0,easy
5,10,5,24,205,0.1170731707317073,3.1,0,0.0,0.1,0,-1000hard/-40soft,30204,0,easy
5,10,5,31,201,0.154228855721393,2.3,1,0.1,0.0,1,0hard/-127soft,30213,0,easy
5,10,5,30,206,0.145631067961165,3.1,2,0.0,0.0,1,0hard/-120soft,30225,0,easy
5,10,4,34,183,0.1857923497267759,2.6,2,0.0,0.0,1,0hard/-162soft,30204,0,easy
5,10,5,28,202,0.1386138613861386,2.7,1,0.3,0.0,1,0hard/-106soft,30205,0,easy
5,10,5,31,184,0.1684782608695652,3.0,1,0.1,0.0,1,0hard/-145soft,30210,0,easy
5,10,5,33,176,0.1875,3.1,2,0.0,0.0,1,0hard/-173soft,30259,0,easy
5,10,5,29,188,0.1542553191489361,3.1,2,0.0,0.0,1,0hard/-99soft,30190,0,easy
5,10,5,27,208,0.1298076923076923,2.9,2,0.0,0.0,1,0hard/-83soft,30193,0,easy
5,10,5,24,191,0.1256544502617801,2.8,2,0.0,0.0,1,0hard/-68soft,30207,0,easy
5,10,4,26,161,0.1614906832298136,3.8,3,0.0,0.0,1,0hard/-78soft,30228,0,easy
5,10,5,32,202,0.1584158415841584,3.2,3,0.0,0.0,1,0hard/-130soft,30218,0,easy
5,10,5,29,224,0.1294642857142857,3.1,2,0.0,0.0,1,0hard/-93soft,30197,0,easy
5,10,5,33,207,0.1594202898550724,2.5,2,0.0,0.0,1,0hard/-167soft,30220,0,easy
5,10,5,26,184,0.1413043478260869,3.2,0,0.0,0.1,0,-500hard/-73soft,30222,1,easy
5,10,5,29,163,0.1779141104294478,3.2,2,0.0,0.0,1,0hard/-103soft,30204,0,easy
5,10,5,22,184,0.1195652173913043,2.4,1,0.2,0.0,1,0hard/-56soft,30192,0,easy
5,10,5,28,191,0.1465968586387434,3.4,3,0.0,0.0,1,0hard/-106soft,30190,0,easy
5,10,5,33,183,0.180327868852459,3.3,3,0.0,0.0,1,0hard/-155soft,30220,0,easy
5,10,5,29,197,0.1472081218274111,3.6,3,0.0,0.0,1,0hard/-133soft,30228,0,easy
5,10,5,33,181,0.1823204419889502,3.3,3,0.0,0.0,1,0hard/-149soft,30289,0,easy
5,10,5,35,213,0.1643192488262911,3.8,3,0.0,0.0,1,0hard/-193soft,30265,0,easy
5,10,5,34,207,0.1642512077294686,3.0,2,0.0,0.0,1,0hard/-182soft,30235,0,easy
5,10,5,33,182,0.1813186813186813,2.7,0,0.0,0.1,0,-1000hard/-151soft,30226,0,easy
5,10,5,28,179,0.1564245810055866,3.1,2,0.0,0.0,1,0hard/-92soft,30249,0,easy
5,10,5,27,170,0.1588235294117647,2.8,2,0.0,0.0,1,0hard/-85soft,30241,0,easy
5,10,5,35,210,0.1666666666666666,2.8,1,0.2,0.0,1,0hard/-171soft,30256,0,easy
5,10,4,27,196,0.1377551020408163,3.9,0,0.0,0.1,0,-1000hard/-73soft,30236,0,easy
5,10,5,28,195,0.1435897435897435,3.1,2,0.0,0.0,1,0hard/-104soft,30245,0,easy
5,10,5,35,197,0.1776649746192893,3.7,0,0.1,0.1,0,-1000hard/-173soft,30277,0,easy
5,10,5,28,211,0.1327014218009478,2.8,2,0.0,0.0,1,0hard/-114soft,30241,0,easy
